Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2359838,CARMELITA'S TAQUERIA,CARMELITA'S TAQUERIA,1475925,Restaurant,Risk 1 (High),1206 W LAWRENCE AVE ,CHICAGO,IL,60640,02/04/2020,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO DISINFECTANT RATED FOR NOROVIRUS INSIDE VOMIT SPILL KIT. PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005. MUST PROVIDE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO BACKFLOW PREVENTION DEVICE INSTALLED AT ICE MACHINE WATERLINE. MUST PROVIDE WHERE IT CAN BE LOCATED AND SERVICED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: FOUND TRASH CAN INSIDE RESTROOM WITH NO LID. MUST PROVIDE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND EXHAUST VENT INSIDE RESTROOM NOT WORKING. MUST REPLACE/REPAIR.",41.9691282820749,-87.6600068867283,"(-87.6600068867283, 41.9691282820749)"
2359794,KINDER ACADEMY DAYCARE INC,KINDER ACADEMY DAYCARE,2694567,Children's Services Facility,Risk 1 (High),5939 W IRVING PARK RD ,CHICAGO,IL,60634,02/04/2020,License Re-Inspection,Pass,,41.952957996224725,-87.775928240649,"(-87.775928240649, 41.952957996224725)"
2359835,MISERICORDIA HOME,MISERICORDIA HOME,11735,Restaurant,Risk 1 (High),6300 N RIDGE AVE ,CHICAGO,IL,60660,02/04/2020,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO EMPLOYEE HAND WASHING SIGNAGE AT HAND SINK IN MEN'S BATHROOM AND IN DISH WASHING AREA. INSTRUCTED TO PROVIDE.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TURKEY, PASTA AND HARD BOILED EGGS STORED IN WALK IN COOLER AT IMPROPER TEMPERATURE. INTERNAL TEMPERATURE FOR TURKEY WAS FOUND AT 61.2F, PASTA AT 58.2F AND HARD BOILED EGGS AT 49.3F. COLD HOLDING TEMPERATURE MUST BE AT 41.0F OR BELOW. INSTRUCTED MANAGER TO DISCARD AND DENATURE FOOD. FOOD WEIGHING APPROXIMATELY 50 LBS AT A COST OF $150.00. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED MILK CRATES AND FOOD CONTAINERS STORED ON FLOOR IN WALK IN COOLER IN BASEMENT. MUST PROVIDE PROPER RAISED SHELVING TO STORE FOOD CONTAINERS 6 INCHES OFF FLOOR.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVER NO TEST STRIPS FOR HIGH TEMPERATURE DISH MACHINE. INSTRUCTED TO PROVIDE IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS TO PROPERLY TEST THE SANITIZER. PRIORITY FOUNDATION. 7-38-005. NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID ON TRASH CAN IN WOMEN'S BATHROOM. INSTRUCTED TO PROVIDE. ",41.99557919699579,-87.67587688398633,"(-87.67587688398633, 41.99557919699579)"
2359816,DOLLAR TREE STORE #7227,DOLLAR TREE STORE #7227,2516888,Grocery Store,Risk 3 (Low),7901 S WESTERN AVE ,CHICAGO,IL,60620,02/04/2020,Complaint,Fail,"13. FOOD IN GOOD CONDITION, SAFE, & UNADULTERATED - Comments: OBSERVED A VARIETY OF  5-PREPACKAGED BAGS OF SNACKS ON DISPLAY FOR SALE THAT APPEARS TO HAVE BEEN GNAWED ON BY MICE.APPEARS TO BE UNSAFE AND WHOLESOME FOR HUMAN CONSUMPTION AT THIS TIME.PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE PACKAGE INTACT AND WHOLESOME AT ALL TIMES. APPX. 2.6LBS.$5.(PRIORITY 7-38-005) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 100 OR MORE MICE DROPPINGS ON & UNDER DISPLAY SHELVES IN FOOD/SNACK AREA,KITCHEN ESSENTIALS,HOUSEHOLD CLEANING,CASHIER BOOTHS,GIFT BAG & WRAPPING AREA,REAR STORAGE AREAS (MASSIVE CLUTTER),SCHOOL SUPPLIES,MOPSINK CLOSET.MUST REMOVE DROPPINGS.CLEAN AND SANITIZE AREAS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 2/4/20.(PRIORITY FOUNDATION 7-38-020(A) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP ON ALL DISPLAY SHELVES,DRINK COOLERS,REACH IN COOLERS AND FREEZER,CASHIER STATION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LEAKY TOILET IN TOILET ROOM. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED A MASSIVE AMOUNT OF ARTICLES ON GROUND IN BOTH OUTSIDE GARBAGE CORRALS AND LIDS WIDE OPEN ABOVE RIM WITH TRASH.MUST REMOVE ARTICLES FROM GROUND.KEEP LIDS CLOSED AND TIGHT FITTING.(PRIORITY FOUNDATION 7-38-020(B) | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE STAINED AND MISSING CEILING TILES THROUGHOUT PREMISES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE,REMOVE AND ORGANIZE MASSIVE AMOUNT OF BOXES OFF OF FLOOR AND AWAY FROM WALLS THROUGHOUT REAR STORAGE AREAS AND MOP SINK CLOSET.MAKE AISLES FOR EASY ACCESS AND CLEANING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM FLOOR UNDER AND AROUND ALL DISPLAY SHELVES ON SALES FLOOR,REAR STORAGE AREA AND MOP SINK CLOSET,WALK IN COOLER AND FREEZER. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNT OUT LIGHT IN WALK IN FREEZER.",41.75006036273525,-87.6826991273179,"(-87.6826991273179, 41.75006036273525)"
2359823,LITTLE BUGS LEARNING CENTER INC,LITTLE BUGS LEARNING CENTER INC,2405784,Daycare Above and Under 2 Years,Risk 1 (High),1505 N PULASKI RD ,CHICAGO,IL,60651,02/04/2020,License Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN UNUSED AND BROKEN REFRIGERATOR STORED IN THE KITCHEN. INSTRUCTED TO REMOVE UNUSED EQUIPMENT OF PREMISE. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES.",41.908288020613874,-87.72632247341286,"(-87.72632247341286, 41.908288020613874)"
2359824,JOJO ONE STOP,JOJO ONE STOP,2708697,Restaurant,Risk 2 (Medium),2423 W 63RD ST ,CHICAGO,IL,60629,02/04/2020,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY IN PLACE. INSTD TO PROVIDE A VERIFIABLE EMPLOYEE HEALTH POLICY. PRIORITY FOUNDATION 7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO PROCEDURE IN PLACE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTD TO PROVIDE PROCEDURE AND NECESSSARY SUPPLIES. PRIORITY FOUNDATION 7-38-005. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OVER 100 MICE DROPPINGS SCATTERED ON FLOOR IN CORNERS AND BEHIND BRICKS IN STORAGE AREA. INSTD TO REMOVE ALL DROPPINGS, CLEAN AND SANITIZE AFFECTED AREAS. CONTACT PEST CONTROL FOR SERVICE. EXCESSIVE NON USE EQUIPMENT, OVER 200 BRICKS AND NON RELATED ITEMS CAUSING HARBORAGE. INSTD TO REMOVE ALL AND ORGANIZE AREA. PRIORITY FOUNDATION 7-38-020(A)  | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: UNABLE TO VERIFY GREASE TRAP IN BASEMENT. BASEMENT INACCESSIBLE AT THIS TIME. INSTD TO BE ABLE TO VERIFY GREASE TRAP. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OUTSIDE GARBAGE AREA NOT MAINTAINED. OVERFLOWING DUMPSTERS WITH EXPOSED TRASH AND LIDS UNABLE TO CLOSE. INSTD TO CLEAN AREA AND HAVE DUMPSTER MAINTAINED WITH TIGHT FITTING LIDS.",41.77913304503548,-87.6847066410762,"(-87.6847066410762, 41.77913304503548)"
2359848,"TAQUERIA Y BIRRIERIA MORELIA, INC.",TAQUERIA Y BIRRIERIA MORELIA,2278083,Restaurant,Risk 1 (High),5620 S PULASKI RD ,CHICAGO,IL,60629,02/04/2020,Canvass Re-Inspection,Pass,,41.79066695339908,-87.72323574527378,"(-87.72323574527378, 41.79066695339908)"
2359872,IRAQI KABAB HOUSE,"KARAM GRILL,INC",2583527,Restaurant,Risk 1 (High),4849 N KEDZIE AVE ,CHICAGO,IL,60625,02/04/2020,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN RUBBER GASKET ON DOOR TO WALK IN FREEZER AND REACH UNDER PREP COOLER . INSTRUCTED TO REPAIR AND/OR REPLACE AND MAINTAIN  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED BAKING MIXER DISHES BIGGER THAN 3 COMPARTMENT SINK AND CANT BE SUBMERGED IN WASH WATER IN SINK.MUST PROVIDE WRITTEN CLEANING PROCEDURE FOR EACH SEPARATE PIECE OF FOOD-CONTACT EQUIPMENT WITH DESCRIPTION HOW TO BE CLEANED IN PLACE AND/OR MUST SUBMIT THE PROCEDURES TO CDPH AT FOOD@CITYOFCHICAGO.ORG FOR APPROVAL OR PRESENT PROCEDURE TO DEPARTMENT REPRESENTATIVE PRIOR INSPECTION FOR ON SITE REVIEW AND APPROVAL.",41.96990105332927,-87.70837118271751,"(-87.70837118271751, 41.96990105332927)"
2359781,LAKE SHORE SCHOOLS,LAKE SHORE SCHOOLS,2245322,Daycare Above and Under 2 Years,Risk 1 (High),5611-5621 N CLARK ST ,CHICAGO,IL,60660,02/04/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CRATES AND CARD BOARD BOXES OUTSIDE NEAR BACK DOOR BY KITCHEN AREA. INSTRUCTED TO REMOVE AND CLEAN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED VENTILATION IN EMPLOYEE BATHROOM NOT WORKING NEAR KITCHEN PREP AREA. INSTRUCTED TO REPAIR AND MAINTAIN. ",41.98386367207857,-87.66868894217718,"(-87.66868894217718, 41.98386367207857)"
2359807,JEWEL FOOD STORE #3376,JEWEL FOOD STORE #3376,1909968,Grocery Store,Risk 1 (High),370 N DESPLAINES ST ,CHICAGO,IL,60661,02/04/2020,Complaint,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXCESSIVE FOOD DEBRIS BUILD UP ON MEAT WEIGHING/PLASTIC WRAPPING HEAVY EQUIPMENT LOCATED IN BUTCHER/SEAFOOD DEPARTMENT, ROLLING CARTS LOCATED IN BAKERY WALK IN COOLER.INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DRIED FOOD DEBRIS FROM FLOOR CREVICES THROUGHOUT THE MEAT, BAKERY, DELI, HOT FOOD PREP AREAS AND BASEMENT WALK IN COOLERS/FREEZERS.MUST CLEAN ALL SAID AREAS AS WELL AS  TRASH AND UNNECESSARY ITEMS FROM UNDERNEATH SHELVING UNITS LOCATED ON FLOORS THROUGHOUT BASEMENT WAREHOUSE STORAGE. MUST MAINTAIN.",41.88891817356032,-87.64447797292972,"(-87.64447797292972, 41.88891817356032)"
2359853,ROMERO'S BURGER BULL,BURGER BULL,2457982,Restaurant,Risk 1 (High),5736 N ELSTON AVE ,CHICAGO,IL,60646,02/04/2020,Canvass,Fail,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED INCOMPLETE CLEAN UP KIT ON SITE.INSTRUCTED MANAGEMENT TO HAVE A COMPLETE CLEAN UP KIT ON SITE. PRIORITY FOUNDATION VIOLATION  7-38-005  NO CITATION ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: Comments: INSTRUCTED TO POST REMINDER AND DISCLOSURE ON THE WALLS AND ON THE MENU FOR THE UNDERCOOKED ITEMS/FOOD BEING SERVED ON SITE. PRIORITY FOUNDATION 7-38-005  CITATION ISSUED.FIRST INFORMED ON 2/26/2019 SEE REPORT#2268585 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED VIOLATION #58 NOT CORRECTED-NO ALLERGEN CERTIFICATION ON SITE-FIRST INFORMED ON 2/26/2019 SEE REPORT #2268585 PRIORITY FOUNDATION VIOLATION  7-42-090 CITATION ISSUED,41.98562920191492,-87.76976501740226,"(-87.76976501740226, 41.98562920191492)"
2359854,AJAWAAH SWEETS,AJAWAAH SWEETS,2386163,Restaurant,Risk 1 (High),2453 W Devon AVE ,CHICAGO,IL,60659,02/04/2020,Canvass,Fail,"37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: SEE VIOLATION#:60.  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: SEE VIOLATION#:60.   | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: - OBSERVED EVIDENCE OF PEST ACTIVITY ON SITE AT TIME OF INSPECTION. OBSERVED APPROX 20 RAT DROPPINGS ON THE FLOOR IN THE REAR PREP AREA BY THE HOT WATER TANK AND UNDER THE EQUIPMENT AND SHELVES.   MUST REMOVE ALL DROPPINGS, DETAIL CLEAN, SANITIZE, AND MAINTAIN ALL AREAS. RECOMMENDED TO CONTACT PEST CONTROL PROVIDER FOR ADDITIONAL SERVICE AND INSTRUCTION.  PRIORITY FOUNDATION VIOLATION#:7-38-020(a) CITATION ISSUED.  -  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: - OBSERVED HOLES/GAPS IN THE CEILING OF FACILITY BY THE HOT WATER TANK AND BY THE EXHAUST VENTILATION PIPES IN THE UPSTAIRS DRY STORAGE AREA.   MUST PROVIDE TIGHT FITTING SEALS AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS.  -  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: - OBSERVED GROCERY BAGS USED TO STORE FOODS IN THE WALK IN COOLER.   MUST REMOVE GROCERY BAGS AND PROVIDE ALL FOODS TO BE STORED IN 'FOOD GRADE' CONTAINERS THAT ARE DURABLE AND DESIGNED FOR MULTI-USE FUNCTIONS.  -  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: - OBSERVED LARGE POTS AND CONTAINERS THROUGHOUT FACILITY THAT ARE TOO LARGE TO BE SUBMERGED IN THE 3 COMPARTMENT SINK FOR PROPER WASH, RINSE, SANITIZE PROCEDURES.   MUST PROVIDE A VERIFIABLE, DETAILED, STEP BY STEP, OF THE EXACT WASH/RINSE/SANITIZE CLEANING PROCEDURE (INCLUDING EQUIPMENT/SUPPLIES USED, CONCENTRATION LEVELS, CONTACT TIMES ETC) FOR ALL FOOD-CONTACT UTENSILS AND EQUIPMENT THAT ARE TOO LARGE TO BE SUBMERGED IN THE THREE COMPARTMENT SINK.  -  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: SEE VIOLATION#:60.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: - OBSERVED AN EXCESSIVE ACCUMULATION OF GREASE, DIRT, AND DEBRIS, ENCRUSTED ONTO THE FLOOR UNDER THE COOKING EQUIPMENT, COUNTERS, SINKS, AND SHELVES THROUGHOUT FACILITY.   MUST REMOVE ALL DIRT, DEBRIS, AND GREASE, DETAIL CLEAN ALL AREAS, AND MAINTAIN FACILITY CLEANLINESS AT ALL TIMES.  -  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: - OBSERVED AN ACCUMULATION OF GREASE ON THE VENTILATION HOODS IN THE REAR PREP AREA.   OBSERVED AN ACCUMULATION OF DIRT/DEBRIS ON/INSIDE THE EXHAUST FAN VENTILATION IN THE TOILET ROOM.   MUST REMOVE ALL GREASE/DEBRIS, DETAIL CLEAN VENTILATIONS AND MAINTAIN CLEANLINESS AT ALL TIMES.  -  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: - OBSERVED THE FOLLOWING PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM THE LAST INSPECTION#:2293784 ON 6/18/19:   OBSERVED FOOD ITEMS STORED THROUGHOUT FACILITY AND IN COOLERS WITHOUT IDENTIFYING LABELS. ALL FOOD ITEMS ON SITE STORED OUT OF ORIGINAL CONTAINERS MUST PROVIDE IDENTIFYING LABELS AT ALL TIMES. ONLY THE TCS FOOD ITEMS THAT ARE READY-TO-EAT, PREPARED ON SITE, AND HELD OVER 24 HOURS ARE REQUIRED TO ADDITIONALLY MAINTAIN THE PREP/DISCARD DATE (MAXIMUM OF 7 DAYS).   OBSERVED AN EXCESSIVE ACCUMULATION OF FOOD DEBRIS, AND DIRT ENCRUSTED ONTO THE STOVE TOP COOKING UNITS THROUGHOUT FACILITY. MUST DETAIL CLEAN AND MAINTAIN CLEANLINESS OF ALL EQUIPMENT ON SITE.   PRIORITY FOUNDATION VIOLATION#:7-42-090.  CITATION ISSUED.  - ",41.99758611677132,-87.6920046207453,"(-87.6920046207453, 41.99758611677132)"
2359813,LAZY CAMEL & WESTERN WINE & SPIRITS,LAZY CAMEL & WESTERN WINE & SPIRITS,2698205,Grocery Store,Risk 3 (Low),2218-2222 N WESTERN AVE ,,IL,60647,02/04/2020,License Re-Inspection,Pass,,41.922312062185554,-87.68770889778496,"(-87.68770889778496, 41.922312062185554)"
2359830,JIMMY JOHNS,JIMMY JOHNS,1991532,Restaurant,Risk 1 (High),237 W NORTH AVE ,CHICAGO,IL,60610,02/04/2020,Canvass Re-Inspection,Pass,,41.91103768443435,-87.63621881248947,"(-87.63621881248947, 41.91103768443435)"
2359799,CATALYST MARIA,CATALYST MARIA,3246776,School,Risk 1 (High),6727 S CALIFORNIA AVE ,CHICAGO,IL,60629,02/04/2020,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: INBETWEEN MAIN DOUBLE DOORS IN GAP, APPROX 1/4 GAP NOTED. INSTD TO RODENT PROOF DOOR SO AS TO BE TIGHT FITTING. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OVER 30 MICE DROPPINGS SCATTERED IN THE FOLLOWING AREAS: ON FLOOR IN CORNER OF DISHMACHINE ROOM AND REAR SNACK STORAGE ROOM, ON STORAGE SHELVES UNDER SERVICE LINE AND AT SNACK SERVICE AREA, AND IN CABINET UNDER HANDWASH SINK IN TEACHERS LOUNGE. INSTD TO REMOVE ALL DROPPINGS, CLEAN AND SANITIZE ALL AFFECTED AREAS AND CONTACT PEST CONTROL FOR SERVICE. PRIORITY FOUNDATION 7-38-020(A). CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO IRRREVERSIBLE REGISTERING TEMPERATURE INDICATOR (TEST STRIPS FOR MEASURING UTENSIL SURFACE TEMPERATURE). In hot water mechanical WAREWASHING operations, an irreversible registering temperature indicator shall be provided and readily accessible for measuring the UTENSIL surface temperature. INSTD TO PROVIDE AND MAINTAIN ON SITE. PRIORITY FOUNDATION 7-38-005.",41.770988165331374,-87.69303861104268,"(-87.69303861104268, 41.770988165331374)"
2359783,ARAMARK EDUCATIONAL SERVICES,ARAMARK EDUCATIONAL SERVICES,2636919,CHARTER SCHOOL,Risk 1 (High),1817 W 80TH ST ,CHICAGO,IL,60620,02/04/2020,Canvass Re-Inspection,Pass,,41.74835503664928,-87.66897347509745,"(-87.66897347509745, 41.74835503664928)"
2359820,Ray,William H. Ray Elementary,25071,School,Risk 1 (High),5631 S Kimbark (1300E) ,CHICAGO,IL,60637,02/04/2020,Canvass Re-Inspection,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments:  OBSERVED NO HOT WATER AT HAND WASHING SINKS IN FIRST FLOOR GIRLS WASHROOM(56.1F-61.3F), SECOND FLOOR GIRLS WASHROOM(48.2F), THIRD FLOOR GIRLS WASHROOM(52.3F-55.4F), THIRD FLOOR BOYS WASHROOM(66.9F). OBSERVED NO RUNNING WATER AT HAND WASHING SINK IN BOYS SECOND FLOOR WASHROOM. INSTRUCTED MANAGER TO PROVIDE AT LEAST 100F WATER AT ALL HAND WASHING SINKS IN GIRLS AND BOYS WASHROOMS. PRIORITY VIOLATION 7-38-030(C)  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASH SINK AT FOOD DISPENSING LINE CONVENIENTLY LOCATED FOR EMPLOYEES USE. MUST PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-030(C | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4' GAP ON BOTTOM OF LEFT MAIN ENTRANCE DOOR, 1/4' GAP ON BOTTOM LEFT CORNER OF SECOND DOOR AT EXIT #2 NEAR ASSEMBLY HALL, 1/4' GAP UNDER AND BOTTOM LEFT CORNER OF LAST DOOR AT EXIT #2. INSTRUCTED MANAGER TO SEAL ALL OPENINGS ON DOOR TO PREVENT PEST ENTRY.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED URINAL NOT FLUSHING IN BOYS WASHROOM NEAR LUNCHROOM. OBSERVED LOOSE FAUCET ON HAND WASHING SINK IN BOYS FIRST FLOOR WASHROOM. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. OBSERVED WALK-IN FREEZER WASTE LINE DRAINING ON FLOOR AND NOT FLOOR DRAIN. INSTRUCTED MANAGER TO REPAIR IN MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN TEACHER STAFF WASHROOMS. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED FLOORS IN NEED OF CLEANING IN CLASSROOM AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: PREVIOUS PRIORITY FOUNDATION VIOLATION NOT CORRECTED FROM REPORT #2357161 ON 1-23-20 AND REPORT #2359613 ON 1-30-20:OBSERVED MICE DROPPINGS IN THE FOLLOWING AREAS: PRE-K 413- 20 MICE DROPPINGS ON FLOOR ALONG FILE CABINET NEAR HAND WASHING SINKS, 5 MICE DROPPINGS ON FLOOR BEHIND ROLLING CART NEAR ADJACENT ROOM DOOR, 3 MICE DROPPINGS ON SHELVING ABOVE DESK ALONG EAST WALLL NEAR PLANTS, 20 MICE DROPPINGS ON FLOOR ALONG WALLS AND IN CORNERS NEAR BOOKS AND BOOK RETURN IN LIBRARY. OBSERVED 20 MICE DROPPINGS ON LEDGE NEAR GREASE TRAP AND FLOOR BEHIND GREASE TRAP IN LOWER LEVEL TEACHER LOUNGE 006. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY VIOLATION 7-42-090",41.792349674468525,-87.5947154417806,"(-87.5947154417806, 41.792349674468525)"
2359829,TOMMY'S ON HIGGINS,TOMMY'S ON HIGGINS,37611,Restaurant,Risk 1 (High),6954 W HIGGINS AVE ,CHICAGO,IL,60656,02/04/2020,Canvass Re-Inspection,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND WASHING SIGNAGE AT ALL HAND SINK (PREP, (2) BAR AND MEN AND WOMEN'S WASHROOM). | 23. PROPER DATE MARKING AND DISPOSITION - Comments: INSTRUCTED TO PROPERLY LABEL AND DATE READY TO EAT TCS FOODS HELD OVER 24 HOURS INSIDE COOLERS. MUST IDENTIFY PRODUCT SHELF LIFE OR 'CONSUME BY' DATING (7 DAYS FROM PREPARATION DATE). PRIORITY FOUNDATION VIOLATION 7-38-005 NO CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: INSTRUCTED TO PROVIDE PROPER LABELING FOR FOOD STORAGE CONTAINERS/BINS IDENTIFIED WITH COMMON NAME. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS THROUGHOUT PREP/COOKING AREA IN POOR REPAIR (LOOSE FLOOR TILES). INSTRUCTED TO FIX.",41.980163961768156,-87.80207994293053,"(-87.80207994293053, 41.980163961768156)"
2359874,EL PESCADOR RESTAURANT,EL PESCADOR RESTAURANT,2354653,Restaurant,Risk 1 (High),4056 S WESTERN AVE ,CHICAGO,IL,60609,02/04/2020,Canvass Re-Inspection,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE COVERED LIDS FOR RECEPTACLES IN FEMALE EMPLOYEES WASHROOM. ",41.819533131452424,-87.68487387541627,"(-87.68487387541627, 41.819533131452424)"
